country,model,reasoning,run_number,attempt,TT4G35A,TT4G35B,TT4G35C,TT4G35D,TT4G35E,TT4G35F,TT4G35G,TT4G35H,TT4G35I,TT4G35J,llm_response_id
Australia,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,d2257b76-ace1-4237-84af-c8e4805fa28e
Australia,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,c8d94551-1218-4625-a3ff-4ec68e0a175e
Australia,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,4fdc80ec-5b9c-417f-a59f-1215c882101f
Australia,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,e870c626-599d-4605-8c24-143d5e6ab710
Australia,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,41c0fa4d-1827-4132-9721-88a06ad96d80
Australia,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,bf0dda3c-6eee-41ee-ba38-e84dfd8f5083
Australia,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,b68d0296-70dd-4e3f-bb26-bf8036af37fb
Australia,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,0bcff043-8a6f-4e7c-979e-c35f35dbab44
Australia,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,8774583e-ec8c-450d-8db7-53426f2273ea
Australia,google.gemini-3-flash-preview,high,5,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,a4402d38-eb3d-4388-8df8-bdd4cc178521
Australia,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5fa037f8-030a-4f62-af4c-99e4a719dd2a
Australia,google.gemini-3-flash-preview,high,4,1,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,cd10fae2-d094-4b7f-8a53-9b51138ae592
Australia,google.gemini-3-flash-preview,high,10,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,b875865e-8bd7-4cbd-b9e5-66cd260966e8
Australia,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,7d1efcf1-dec0-49da-b564-4f1d8469e3aa
Australia,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,596fbfd2-b813-48d0-a843-80b51165be23
Australia,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,48aa5e9e-1941-4f3d-9d7d-f82530d73643
Australia,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,f028828d-21e0-4c15-9a17-da67d5602e0c
Australia,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,cfe66dea-5943-4d74-803c-a2750dd326a0
Australia,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,41c050ae-d520-45cb-84c3-2f80954713e4
Australia,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,71105abf-73a0-4ed3-b42f-93b41b7a3fdd
Australia,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,b661712b-d0c2-4e50-abc6-923c14fed36b
Australia,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,cfbbf518-5e74-4bbf-94d1-ba8f4dcacf79
Australia,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,36018bef-0547-4401-9a67-8ee8f8c18109
Australia,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,680c2642-abc2-4873-82c1-8edf71ab1131
Australia,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,63479e18-3f96-444f-905c-efb77e2134c0
Australia,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,98028032-68a4-4227-b302-2f5eb6bf1ac8
Belgium,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,323f7012-c8a0-49d0-bf98-e5ca90a16992
Belgium,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,dc511dbe-e43c-4284-a923-1cfc716e07e3
Belgium,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5b3036b6-d00b-44c9-ba09-6ad3f918cc65
Belgium,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,1115f2d4-0433-4c13-bb76-ad0295ca5132
Belgium,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,64249e9c-b3b7-416d-aca5-df72ca6e4fdc
Belgium,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,93647349-a5e0-4b04-9513-7b0678d972ec
Belgium,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,9b0fbbfa-42d2-4f6e-850b-8afaab709430
Belgium,google.gemini-3-flash-preview,none,2,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,76a39951-a35f-4b41-a4aa-9b8096a9f7e0
Belgium,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,b409a2a2-64ae-497b-a932-b4f1deec6337
Belgium,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,a8b4ab97-ae54-4be6-a836-40b0c9939851
Belgium,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,835ce299-5c56-4ecf-8336-283ad064d474
Belgium,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,46daf2c9-2ec2-450c-8496-9fdf101299c6
Belgium,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,c9c2278f-9a75-4978-bdb4-8a3fbd9f19e4
Belgium,google.gemini-3-flash-preview,none,9,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,ac1fe79d-2dc0-461b-a898-4b96352169bc
Belgium,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,4a9fb7aa-1f15-4069-be37-2344b81cb40a
Belgium,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,7f95e4e4-9dbf-45c8-9097-09a0b4e66717
Belgium,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,e4c699da-88e1-4afd-a527-27a07fa137d7
Belgium,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,ef40a263-92f2-4661-b431-405c44dcefde
Belgium,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,eda96ce2-ee4d-4285-8c9f-242d5b584835
Belgium,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,d340e493-f28d-40ac-a30a-b89d4b591b9e
Belgium,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,a021e9ba-7541-432e-a6fd-a0c6128502c5
Belgium,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,db5d7a81-8c49-401c-b223-b02596ac4b00
Belgium,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,ab4c9836-bb0d-4d14-9b1e-7d8682230a54
Belgium,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,3305f4d7-e996-44fe-a90f-e3848f73af45
Belgium,google.gemini-3-flash-preview,none,8,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,f063a7a6-1280-49d0-a8e8-82ff8d67b21d
Belgium,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,3a14482d-f0d7-4b8f-bac1-cfad9a872c4e
Belgium,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,af792771-6811-44e4-98b0-b366620262a0
Belgium,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7ad65f93-dc03-4150-a44d-5be7a017c2e9
Belgium,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,bab50113-5a2e-444b-bb79-d012f8593181
Belgium,google.gemini-3-flash-preview,none,7,1,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,da734111-d1b2-42f4-af6a-f438bdf3e8ea
Belgium,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,94f22b4e-6fbb-4c82-aba0-f234c1e0e4e6
Belgium,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,8becf3ec-3a53-4d12-8c03-3c441f77ec66
Belgium,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,1afc8198-35f5-4704-85ec-1f22ed0c0036
Belgium,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,623c88f9-e748-4bc1-97cc-185895712caf
Belgium,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,8532271d-9802-4eef-83ff-02da5747d4ed
Belgium,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,38aa3743-5f3f-4d6d-adba-27e8a9f05944
Belgium,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,e92bc6f3-327b-468d-9b10-ee0eecfdb31b
Belgium,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,2786afc1-57fe-4452-ab8b-fa7465baacf2
Belgium,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,b0b2be76-7613-4b50-915e-398410466664
Belgium,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,429af673-30a6-4564-bfe0-b33d97f7413b
Belgium,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,fa0c6539-be30-4af2-8c20-5021564c362b
Belgium,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,e49cb57d-6455-4d4e-b4f3-4955ad944e0d
Belgium,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,cc36a40a-c969-42e5-a4ad-efc33ba9353f
Belgium,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,187f924d-4082-48fd-b811-7976ddb8f55e
Belgium,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,b54b375e-bf38-4116-b7ff-daadba0b6ed3
Belgium,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,c9a04d8b-b050-4e65-8802-41da954048d2
Belgium,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,4f1ac941-1c01-45a3-bc83-bb83b8ec9ae8
Belgium,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,64b4a1b5-30df-43cf-aac7-d05f2f260981
Belgium,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,c6763d4e-3ae6-4fe5-a1df-62e1c6a7c905
Belgium,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,b79e3350-9c0f-40cb-8168-62e0e70056ff
Belgium,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,6b6c0793-fd71-4ec1-bf04-35c58a04a6e2
Belgium,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,c07702ec-cf60-41cc-b558-f83f5dee352f
Belgium,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,afc3117d-a86c-4f37-a026-76c41faa8796
Belgium,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,a5a97647-d9d6-4e94-9729-c13109b5498b
Belgium,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,5be7098d-2cec-432d-ad20-aa43dd205cb8
Belgium,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,0e212566-3b28-4b2f-bfae-62de4e413307
Belgium,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,13069d88-d15b-4379-8628-81cae3c5dedd
Belgium,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,f56989c2-3e96-48c5-bb3b-5c26f56ee9f1
Belgium,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,aca240e6-aa84-4bbf-aca5-a8afbadb38fd
Belgium,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,a27c6acf-cb0b-4fd5-8872-c0ef0fb2676d
Belgium,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,4efd7d00-13a4-4673-a42c-ce633859ce3a
Belgium,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,c986f013-d28e-469d-bfce-9b5491d097cf
Belgium,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,12f66754-c1ce-4aa7-8099-b1d750ae994e
Belgium,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,d020584e-98d0-48fd-9657-108652b822d6
Belgium,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,dacd0de7-049b-4df2-918d-be5b54da57dc
Belgium,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,6e006071-6698-4219-9804-c40bd26becbc
Belgium,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,6dc0b869-60ba-45bb-b922-a07b4caac993
Belgium,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,9771e752-b6dd-4849-ba88-26a8cae4afe3
Belgium,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,14a3a6a8-c8fa-467a-be24-99bc41bcb190
Belgium,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,0d5246a2-585c-41a3-93f7-2f74f37d900f
Belgium,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,4b3dc61e-7a62-4424-8822-571e637b4abb
Belgium,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,e7bc52de-db2d-41d1-b4a1-cb45616b60ce
Belgium,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,31a2a1e5-3764-4081-93d2-3d8a9ac13225
Belgium,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,16e10030-09b8-4725-9967-b5b8cb25205f
Belgium,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,6ec6f24e-9152-4e2f-97bc-8b3acec97b74
Belgium,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,c66b6425-d689-4e43-8caa-b1ed7c559511
Belgium,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,3cff1eb7-1111-4a28-aa50-4304bcd6ce5b
Belgium,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d326c45c-21cd-4664-afa7-4e09bb9ba589
Belgium,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,130ffb1a-1399-49a3-bc94-4987bd5b64c9
Belgium,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,076aeb5d-f3f5-4b44-b270-5a3ce64baf22
Flemish Comm. (Belgium),openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,2e58c351-c590-4e21-bea1-e54dca52b7bc
Flemish Comm. (Belgium),openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,27f54ca5-4237-4c80-a99f-cd2407505a15
Flemish Comm. (Belgium),openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,6498ce5c-bfaf-4ab6-aa02-93974ff864a1
Flemish Comm. (Belgium),openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,8dcd4ed4-b42b-44d3-94c3-0bd5f73cfc9c
Flemish Comm. (Belgium),openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,fff30bed-e3bb-43f3-a989-2423ad3f0ec8
Flemish Comm. (Belgium),openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,13bd64f8-b078-47ac-a3c6-2cbd9589dead
Flemish Comm. (Belgium),openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,e7032af7-c06f-49b9-b033-cc3b0a969cc5
Flemish Comm. (Belgium),openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,aa04a01d-ced2-46b7-b727-9cd63608f1e5
Flemish Comm. (Belgium),openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,6706f51e-da02-4df0-a4e8-6cc7392e8591
Flemish Comm. (Belgium),openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,e1eccb52-3786-4e56-81fe-b3555ef9684a
Flemish Comm. (Belgium),openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,385a467f-cd77-49a9-b185-d1030c514858
Flemish Comm. (Belgium),openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e773b168-9d20-4226-a183-f91791668a98
Flemish Comm. (Belgium),openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,425e2c17-b9be-4b62-a6bb-dd9c29c45409
Flemish Comm. (Belgium),openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,62d341a9-a154-41de-9971-dd1fd1f5e7f9
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,1,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,8ebf9d1b-bbe1-436a-96dd-cddbf6ef2a6f
Flemish Comm. (Belgium),openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,461a786c-5936-4660-8ba7-e05750e41a6e
Flemish Comm. (Belgium),openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,2de12407-4f57-4cb0-8c21-cd9abc902105
Flemish Comm. (Belgium),openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e744b6d0-839f-4fb9-a5ef-555fbcad5e44
Flemish Comm. (Belgium),openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,8188533e-f21d-4900-bb88-89a479e59544
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,ea2e4c8d-7e44-4e6d-b7d9-d9007adea534
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,e03caa35-36e9-4c1e-b64e-338a3ed7e540
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,7,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,1728281d-fb53-428b-968f-3fed10ee4dee
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,5,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,625197a3-3daa-48db-bd1e-684f0ea4749a
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,ed8ea165-3744-492b-8475-c5664849ce59
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,66a0ecab-df0b-44a0-8aac-0f790fb0d0df
Flemish Comm. (Belgium),openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,71958b8e-625c-482c-80ba-f05b1df89bf4
Flemish Comm. (Belgium),google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,f26f6017-679b-468d-b389-2e379efa8204
