country,question_id,run_number,attempt,response_from_llm,response_score,model,llm_response_id
Costa Rica,TT4G35B,1,1,Agree,3,gpt-5,e33e25bb-8d5a-4397-8a21-e17937ff3680
Costa Rica,TT4G35H,1,1,Agree,3,gpt-5,a6d2ddf1-f22e-45d6-8b25-0031bb66e707
Costa Rica,TT4G35F,1,1,Strongly agree,4,gpt-5,00bc069d-25fb-494d-9dd5-15cc4f38f0e2
Costa Rica,TT4G35J,1,1,Disagree,2,gpt-5,84fab866-4abd-4c29-ab96-e895394a2432
Costa Rica,TT4G35G,1,1,Strongly agree,4,gpt-5,42332735-f26d-438f-8e99-86b3e8ebedac
Shanghai (China),TT4G35G,1,1,Strongly agree,4,gpt-5,bafc4839-4dc4-47d3-8f53-095791860eb6
Shanghai (China),TT4G35H,1,1,Agree,3,gpt-5,4ad3a1d0-f6fc-44b1-966e-ce6ffb9a26a2
Shanghai (China),TT4G35B,1,1,Agree,3,gpt-5,423a38a4-3b60-4315-8344-3e799f3ff2e4
Shanghai (China),TT4G35A,1,1,Agree,3,gpt-5,212d21b4-8b5a-49eb-9011-3cbff796e5c2
Shanghai (China),TT4G35D,1,1,Agree,3,gpt-5,09ffc9da-7c8b-4de2-80b2-ad39a25af37f
Shanghai (China),TT4G35F,1,1,Strongly agree,4,gpt-5,642ad265-413b-4f6e-b342-22e806ba3d0c
Shanghai (China),TT4G35C,1,1,Agree,3,gpt-5,56bd67d6-e641-4eb2-aa91-57a8de279ed5
Shanghai (China),TT4G35I,1,1,Agree,3,gpt-5,4cf0e28e-b42e-4c8e-8ae1-2e6e0bcbacac
Shanghai (China),TT4G35E,1,1,Agree,3,gpt-5,975141de-9cac-45bf-9d0a-7bdc55310a73
Shanghai (China),TT4G35J,1,1,Disagree,2,gpt-5,084e741b-ae23-4638-9a6e-411fd5f63f27
Cyprus,TT4G35D,1,1,Agree,3,gpt-5,5e0f07a1-5621-4f75-8385-e65408b05211
Cyprus,TT4G35C,1,1,Agree,3,gpt-5,5ebcde2c-3636-4b44-96e1-a5f33ecb396e
Cyprus,TT4G35H,1,1,Agree,3,gpt-5,b26c5f1b-2df7-4ca5-ae59-7d74baee9dfe
Cyprus,TT4G35G,1,1,Strongly agree,4,gpt-5,563b69f9-3ca3-45c1-b3a6-46e1ba917795
Cyprus,TT4G35A,1,1,Agree,3,gpt-5,5a7a77dc-c0e4-41bb-a4ca-36de1d1d6a11
Cyprus,TT4G35E,1,1,Agree,3,gpt-5,a329980e-fe3e-4c9d-8d37-b736717f951a
Cyprus,TT4G35I,1,1,Agree,3,gpt-5,718da1b7-42a7-4902-80d1-3760b0401f7d
Cyprus,TT4G35B,1,1,Agree,3,gpt-5,496fd8e2-c694-4134-be22-e29e5b1c416b
Cyprus,TT4G35J,1,1,Disagree,2,gpt-5,352f7078-952a-45ab-ae4d-cbd11a95d289
Cyprus,TT4G35F,1,1,Strongly agree,4,gpt-5,b787031a-9062-49f0-a652-403671b4a285
Czechia,TT4G35C,1,1,Agree,3,gpt-5,37046fd0-030d-4a39-aec9-0f1564b47013
Czechia,TT4G35I,1,1,Agree,3,gpt-5,aa0c0b98-edff-4acb-bd83-a57281fd9954
Czechia,TT4G35B,1,1,Agree,3,gpt-5,d489df46-2297-4532-bf74-f580032bae28
Czechia,TT4G35D,1,1,Agree,3,gpt-5,2bafb246-1b4a-4a02-b7b4-eda09542787d
Czechia,TT4G35A,1,1,Strongly agree,4,gpt-5,4cc573dd-d92b-40ca-a09f-806fc9338790
Czechia,TT4G35F,1,1,Strongly agree,4,gpt-5,6d87b282-41f3-4710-8547-506cc76f31c3
Czechia,TT4G35H,1,1,Agree,3,gpt-5,e36e4099-62cc-404b-9c4e-9420a04d00dc
Czechia,TT4G35E,1,1,Agree,3,gpt-5,f41d9674-41bb-46d0-99a3-fd5d6839983c
Czechia,TT4G35G,1,1,Strongly agree,4,gpt-5,643486e2-afb9-40f9-a2c9-b24de6b54ff3
Czechia,TT4G35J,1,1,Agree,3,gpt-5,8efb60c0-3555-45d7-a5f7-442447240723
Denmark,TT4G35E,1,1,Agree,3,gpt-5,6cd11ef4-8269-466a-a7c5-fbb1e059a897
Denmark,TT4G35I,1,1,Agree,3,gpt-5,379c7584-ffd5-4d6e-a3bc-1182a350a58d
Denmark,TT4G35A,1,1,Agree,3,gpt-5,e5cfdbdf-193e-4e59-b009-b95a3e23deb4
Denmark,TT4G35F,1,1,Strongly agree,4,gpt-5,1dd26d05-50cc-498a-a5f8-07e9b95c3fce
Denmark,TT4G35B,1,1,Agree,3,gpt-5,0f3d22ab-c026-4647-a4cb-d6ccf9e9aa40
Denmark,TT4G35D,1,1,Agree,3,gpt-5,4ad577c3-a6f3-46c4-adbc-bc7f903f4cef
Denmark,TT4G35C,1,1,Agree,3,gpt-5,8d4a3c9f-d5d2-48ec-9d41-76d4b86a31de
Denmark,TT4G35J,1,1,Disagree,2,gpt-5,6d3e392e-2bad-4e31-975b-6a706fd072f8
Denmark,TT4G35G,1,1,Strongly agree,4,gpt-5,3b26683c-6280-4982-923a-46f0301847d0
Denmark,TT4G35H,1,1,Agree,3,gpt-5,5118ecea-bdc6-4d4c-9c9f-4fbcc2e79e02
Estonia,TT4G35A,1,1,Agree,3,gpt-5,f3c855bb-40ad-4dce-a5af-b98c6d8f1ec6
Estonia,TT4G35H,1,1,Agree,3,gpt-5,642baf51-8746-404a-bc5e-7e7afe3be43b
Estonia,TT4G35G,1,1,Strongly agree,4,gpt-5,d4be45d7-db85-4564-9f84-fcb501abda64
Estonia,TT4G35C,1,1,Agree,3,gpt-5,28b0b77f-d3f1-450d-8a48-6a49d72df2c1
Estonia,TT4G35D,1,1,Agree,3,gpt-5,1eddbeea-0126-43d5-8fd7-1a537b8ec085
Estonia,TT4G35I,1,1,Agree,3,gpt-5,a75bab93-ebbc-49e2-a39d-8ca16a37ce28
Estonia,TT4G35F,1,1,Strongly agree,4,gpt-5,74e9a175-7630-4283-bb7e-70ba352bd274
Estonia,TT4G35B,1,1,Agree,3,gpt-5,dffa7d67-5815-4ddc-b84b-54ff008d3c13
Estonia,TT4G35J,1,1,Disagree,2,gpt-5,3c072a7d-c7ef-4183-8116-e2d4d8132a2e
Estonia,TT4G35E,1,1,Agree,3,gpt-5,31658269-df3e-4a94-a6b0-4459243bbd74
Finland,TT4G35G,1,1,Strongly agree,4,gpt-5,88e85fcd-770d-45e5-b5e7-afe6accf6397
Finland,TT4G35E,1,1,Agree,3,gpt-5,db71cb3b-644e-41d8-adb2-d5ebfb9780ea
Finland,TT4G35C,1,1,Agree,3,gpt-5,36da11bf-b0f2-4838-916b-f518c6012960
Finland,TT4G35F,1,1,Strongly agree,4,gpt-5,b9164623-714a-4906-bb95-c5fb692e93ff
Finland,TT4G35D,1,1,Agree,3,gpt-5,a957a39e-df66-4d21-8c52-7b45a6fc6d28
Finland,TT4G35B,1,1,Agree,3,gpt-5,6efb10a5-8ae6-45d9-8b04-d840975449f7
Finland,TT4G35I,1,1,Agree,3,gpt-5,fc4800d2-65b6-4ae1-b5d7-7de9be998efb
Finland,TT4G35A,1,1,Agree,3,gpt-5,0c4635ea-9038-43c2-8b08-0dace93bd56a
Finland,TT4G35J,1,1,Disagree,2,gpt-5,184fcc33-eee8-4852-9e9d-a1f93a20a251
Finland,TT4G35H,1,1,Agree,3,gpt-5,5c9e91a6-4311-42b0-91bf-eb518005af99
Croatia,TT4G35A,1,1,Agree,3,gpt-5,cdde0c6b-8685-46eb-b298-70add5a3c289
Croatia,TT4G35F,1,1,Strongly agree,4,gpt-5,ca2d7a94-dea3-4583-bf24-5b663c68fc4f
Croatia,TT4G35C,1,1,Agree,3,gpt-5,14d8e5c1-8fd1-4bbd-b809-ca676a99b82a
Croatia,TT4G35I,1,1,Agree,3,gpt-5,b8349359-8b12-4698-9b6c-d109edf484c2
Croatia,TT4G35D,1,1,Agree,3,gpt-5,82cad033-34d5-49b4-aaae-7f8efedc78d7
Croatia,TT4G35H,1,1,Agree,3,gpt-5,3148736b-03ed-488f-959c-2e51a8558699
Croatia,TT4G35G,1,1,Strongly agree,4,gpt-5,96770a25-863d-4e34-b2bd-07cb11982c32
Croatia,TT4G35E,1,1,Agree,3,gpt-5,a355c163-cb1c-4ed4-bcaf-74abb4a2a870
Croatia,TT4G35J,1,1,Disagree,2,gpt-5,fcf4824b-91e0-4a71-9413-24d5fad8927c
Croatia,TT4G35B,1,1,Agree,3,gpt-5,5e220bdd-bade-456a-8ac9-7af49dd1fa83
Hungary,TT4G35D,1,1,Agree,3,gpt-5,df307c44-3aef-4229-be2f-b6dbc4a0dc49
Hungary,TT4G35H,1,1,Agree,3,gpt-5,9a333949-4b0a-4dda-aab6-b4d1186e7a07
Hungary,TT4G35B,1,1,Agree,3,gpt-5,b8f0d3af-6804-4f9c-9a3d-163df825cee6
Hungary,TT4G35A,1,1,Agree,3,gpt-5,1118fece-0d5f-4650-a849-7685f026a3e5
Hungary,TT4G35C,1,1,Agree,3,gpt-5,1c7583f4-63aa-4220-973e-7e3f7e5c4d6a
Hungary,TT4G35I,1,1,Agree,3,gpt-5,b3d2532f-d503-4ed8-96d1-5f60d3f1e8e9
Hungary,TT4G35E,1,1,Agree,3,gpt-5,f0a7fcfa-4fb1-46ea-8052-3e03660176e3
Hungary,TT4G35F,1,1,Strongly agree,4,gpt-5,c7c9a5db-9e50-4494-9484-2384a4504709
Hungary,TT4G35J,1,1,Disagree,2,gpt-5,db6e3dba-58ec-4ae0-a25f-9d077715a08f
Hungary,TT4G35G,1,1,Agree,3,gpt-5,e4a1dbdb-2695-46aa-a1c5-4da022ffeca8
Iceland,TT4G35G,1,1,Strongly agree,4,gpt-5,5992be45-0bed-4689-865d-97f782a669a7
Iceland,TT4G35C,1,1,Agree,3,gpt-5,cfd80b9b-6d26-4dc0-b7f2-a42d6d973f3e
Iceland,TT4G35A,1,1,Strongly agree,4,gpt-5,fd427c9f-2fec-4869-9e1d-9d29a59bf310
Iceland,TT4G35H,1,1,Agree,3,gpt-5,6ab343c7-4f09-4cf3-b109-ff40f8dfb676
Iceland,TT4G35F,1,1,Strongly agree,4,gpt-5,3ca85452-8fc7-4f25-83d5-2bd0307aae68
Iceland,TT4G35B,1,1,Agree,3,gpt-5,b263ea77-48b7-4edc-a0ab-85a29cda44ef
Iceland,TT4G35E,1,1,Agree,3,gpt-5,73e9e323-24eb-4f31-9218-774ab6b0696c
Iceland,TT4G35J,1,1,Disagree,2,gpt-5,8c2f4ff8-95c0-4061-baff-b3c608e3ea9e
Iceland,TT4G35D,1,1,Agree,3,gpt-5,c63c24ad-a99d-4025-abd0-3fc7c9cae995
Iceland,TT4G35I,1,1,Agree,3,gpt-5,6a729beb-ebbf-4168-9b41-45b419634a8b
Israel,TT4G35C,1,1,Agree,3,gpt-5,14b63c9f-afd6-460e-9d5d-be41976312ee
Israel,TT4G35B,1,1,Agree,3,gpt-5,05582ec7-c6a5-437e-b63f-777a1e051474
Israel,TT4G35D,1,1,Agree,3,gpt-5,f98b7570-9ecb-44e1-b190-f16d202ee37b
Israel,TT4G35A,1,1,Agree,3,gpt-5,d12113eb-36fe-4838-a39f-ba85d101f843
Israel,TT4G35I,1,1,Agree,3,gpt-5,7d55fd0a-5e8a-4245-b4d5-18efc4144831
Israel,TT4G35F,1,1,Strongly agree,4,gpt-5,58563a19-b2bd-4c26-abdf-f95b73f2b90e
Israel,TT4G35G,1,1,Strongly agree,4,gpt-5,84b95b28-062a-4129-a73a-38f21b4fa43f
Israel,TT4G35E,1,1,Strongly agree,4,gpt-5,932a8588-fa75-4d34-8a13-118e4d800f01
Israel,TT4G35H,1,1,Agree,3,gpt-5,c3446a5e-24b8-475e-96f6-d149a90a5fab
Israel,TT4G35J,1,1,Agree,3,gpt-5,d1a88111-c0c2-433a-8cdc-a10c296d2fcb
Italy,TT4G35C,1,1,Agree,3,gpt-5,97d5b36a-1150-4441-b6b8-71309d22a26e
Italy,TT4G35I,1,1,Agree,3,gpt-5,d2d46711-42ad-49f5-92e3-879036ca4d77
Italy,TT4G35G,1,1,Strongly agree,4,gpt-5,5e3c8da4-9700-47c1-8091-4d3c9b018f9e
Italy,TT4G35B,1,1,Agree,3,gpt-5,71eb11c5-bc06-4fc1-95d3-06219d8bbe93
Italy,TT4G35A,1,1,Agree,3,gpt-5,7f795fb2-638e-4be8-a331-6f525bec4391
Italy,TT4G35H,1,1,Agree,3,gpt-5,cf041756-b997-4722-8814-fd7ea712ae2d
Italy,TT4G35E,1,1,Agree,3,gpt-5,0693a2ca-8488-4028-abbc-faee8a0441c8
Italy,TT4G35D,1,1,Agree,3,gpt-5,b7524a28-92e5-4bc0-bd88-066f2e9dffd1
Italy,TT4G35J,1,1,Disagree,2,gpt-5,9c495004-4267-40db-9d21-dc3fd4f74b8b
Italy,TT4G35F,1,1,Strongly agree,4,gpt-5,8090edce-ff13-4428-8f0b-cb07760f0e3a
Kazakhstan,TT4G35C,1,1,Agree,3,gpt-5,61b69848-9d1e-4b3e-ada9-d8d7557cef7f
Kazakhstan,TT4G35H,1,1,Agree,3,gpt-5,e51630e3-c5bb-484a-be34-f74d75b63508
Kazakhstan,TT4G35I,1,1,Agree,3,gpt-5,9ca4e5e4-40ec-4e6d-9928-4029857fc1cd
Kazakhstan,TT4G35G,1,1,Strongly agree,4,gpt-5,9ab99330-50ce-4655-b1cb-6a50cae4700a
Kazakhstan,TT4G35E,1,1,Agree,3,gpt-5,b1a7d0e9-ab9d-4261-9739-71f7a770fbb2
Kazakhstan,TT4G35B,1,1,Agree,3,gpt-5,b7fd6ae1-c338-45d9-ba7f-71400441d4b3
Kazakhstan,TT4G35F,1,1,Agree,3,gpt-5,c9a53e2d-743d-400c-99cc-1340d9f12605
Kazakhstan,TT4G35A,1,1,Agree,3,gpt-5,cdb5a1e8-9441-40af-99be-2a67df5ac8d6
Kazakhstan,TT4G35J,1,1,Disagree,2,gpt-5,59b178df-fc15-42c8-8079-ce0f838f5e2e
Kazakhstan,TT4G35D,1,1,Agree,3,gpt-5,943a96cc-3baf-4447-9909-489936d15105
Lithuania,TT4G35B,1,1,Agree,3,gpt-5,9ad18b0e-eff7-44cf-b063-791f72ebe91d
Lithuania,TT4G35C,1,1,Agree,3,gpt-5,129e0ad3-0050-41ae-8d55-c1f2a8abd019
Lithuania,TT4G35G,1,1,Agree,3,gpt-5,b1bba8e7-cb38-4d1b-8b7e-ba23d3c64c72
Lithuania,TT4G35I,1,1,Agree,3,gpt-5,222f96f9-e1e2-4f31-9a19-9c4b5c7333a4
Lithuania,TT4G35E,1,1,Strongly agree,4,gpt-5,db953b38-41dd-4909-931b-2c752deec995
Lithuania,TT4G35H,1,1,Agree,3,gpt-5,c1ba3fba-89c8-4d65-a372-375af443bf00
Lithuania,TT4G35F,1,1,Strongly agree,4,gpt-5,81af1f68-7f71-43ae-b4ca-da4a51a6fe88
Lithuania,TT4G35J,1,1,Disagree,2,gpt-5,20ba643e-20ad-46bc-a495-35debbb7ac99
Lithuania,TT4G35D,1,1,Agree,3,gpt-5,d7f82330-8137-4ce5-88b2-7a490d10afa7
Lithuania,TT4G35A,1,1,Agree,3,gpt-5,51d2b8ca-3f5b-426b-a8e8-f6912910813d
Latvia,TT4G35B,1,1,Agree,3,gpt-5,2b42dd0a-6e03-4d7f-bbeb-1c21bf757b3a
Latvia,TT4G35G,1,1,Strongly agree,4,gpt-5,216dfba2-76b4-4388-a98d-9dc157a1a8ef
Latvia,TT4G35E,1,1,Agree,3,gpt-5,1498b301-090c-42e7-9b56-a7f9b1e4c114
Latvia,TT4G35F,1,1,Strongly agree,4,gpt-5,ae299998-40b6-4c6c-903a-1e7063f3ddfc
Latvia,TT4G35I,1,1,Agree,3,gpt-5,961b8692-d919-4227-967b-b79dce84fb6e
Latvia,TT4G35A,1,1,Agree,3,gpt-5,67670244-8a8f-43b5-a3a3-e3cfac43fb77
Latvia,TT4G35J,1,1,Agree,3,gpt-5,9872b24c-018f-4a0e-b704-0081d5608074
Latvia,TT4G35D,1,1,Agree,3,gpt-5,b470617d-ecec-458c-a6e6-94e10b043986
Latvia,TT4G35C,1,1,Agree,3,gpt-5,7d22e4a1-1806-4c4b-9403-fb168268398c
Latvia,TT4G35H,1,1,Agree,3,gpt-5,80daa1d0-4199-4ef0-a3ad-39eebf40aab1
Republic of North Macedonia,TT4G35B,1,1,Agree,3,gpt-5,91fa4955-30ed-468e-9322-641a5f281a0a
Republic of North Macedonia,TT4G35H,1,1,Agree,3,gpt-5,f315df62-cb39-4a18-a958-b2d473f7f547
Republic of North Macedonia,TT4G35F,1,1,Strongly agree,4,gpt-5,b3f2d83c-306f-445e-8aeb-4302d530bffd
Republic of North Macedonia,TT4G35G,1,1,Agree,3,gpt-5,48eea614-3abe-467f-b084-6a5e2f171591
Republic of North Macedonia,TT4G35I,1,1,Agree,3,gpt-5,3d216e9c-73ab-4bd2-ba6e-b6fa8e117ff9
Republic of North Macedonia,TT4G35C,1,1,Agree,3,gpt-5,6911e331-6406-4dd9-8b1b-1cb6b50e2d4a
Republic of North Macedonia,TT4G35E,1,1,Strongly agree,4,gpt-5,46a201f5-5460-469f-b824-74991dbc9603
Republic of North Macedonia,TT4G35J,1,1,Disagree,2,gpt-5,7875c380-2622-49c3-a081-4a6d41f8253f
Republic of North Macedonia,TT4G35D,1,1,Agree,3,gpt-5,6f177b23-ba56-422d-8223-d4dd71da9044
Republic of North Macedonia,TT4G35A,1,1,Agree,3,gpt-5,070b275b-329e-44b5-878e-56ea3bf5aff4
Malta,TT4G35G,1,1,Strongly agree,4,gpt-5,2c2cbbce-3996-4580-8290-0b4359fa7211
Malta,TT4G35E,1,1,Agree,3,gpt-5,03e974b0-5da5-411c-be02-2c7fb501eea0
Malta,TT4G35I,1,1,Agree,3,gpt-5,dea087a0-a4af-4025-8e60-89df6b301bdc
Malta,TT4G35D,1,1,Agree,3,gpt-5,8d480883-d02c-41d2-9ff5-5702e2637ff1
Malta,TT4G35J,1,1,Disagree,2,gpt-5,f2dc2811-b783-420c-accb-95c5ea82aea4
Malta,TT4G35F,1,1,Agree,3,gpt-5,0e836d28-90ca-42a0-9299-b0374d0672e3
Malta,TT4G35C,1,1,Agree,3,gpt-5,31175f46-bb7f-4461-9773-48713055b4a8
Malta,TT4G35A,1,1,Agree,3,gpt-5,916d6a3f-2682-43c3-ba76-7c953daded2e
Malta,TT4G35B,1,1,Agree,3,gpt-5,9eb758d6-bee6-4e44-9f9d-d5490ac2af7b
Malta,TT4G35H,1,1,Agree,3,gpt-5,6e23706b-ac0e-4c5a-bbcf-de4db94b6619
Montenegro,TT4G35B,1,1,Agree,3,gpt-5,e89c534d-781a-4a5e-bc8d-a2ab262ea615
Montenegro,TT4G35I,1,1,Agree,3,gpt-5,a1cd4d01-34eb-4d3e-b28b-da472efdf6bb
Montenegro,TT4G35D,1,1,Agree,3,gpt-5,f9a5b104-733c-4aa0-8116-1a1fe8c0e6df
Montenegro,TT4G35F,1,1,Strongly agree,4,gpt-5,d2744dcb-06e1-4694-8ccb-846b4d1220b3
Montenegro,TT4G35G,1,1,Agree,3,gpt-5,603d4a6c-99e5-4f31-8c70-8470b70771c2
Montenegro,TT4G35H,1,1,Agree,3,gpt-5,7dc034b3-cca6-42e6-85cf-c0b4ac079290
Montenegro,TT4G35E,1,1,Strongly agree,4,gpt-5,a4ee265c-e9ca-4515-9320-b760a59ec9a2
Montenegro,TT4G35J,1,1,Disagree,2,gpt-5,07640df3-c492-47fd-955c-bb729b1265ea
Montenegro,TT4G35C,1,1,Agree,3,gpt-5,f3cbcf52-4b6f-4f37-9807-72a4c3bc8630
Montenegro,TT4G35A,1,1,Agree,3,gpt-5,1db5cf10-cfd9-4850-84b4-19b171eeb87e
Norway,TT4G35F,1,1,Strongly agree,4,gpt-5,f8080e9a-f19f-4e87-b91a-a29d2f3d8f71
Norway,TT4G35H,1,1,Agree,3,gpt-5,dee07e90-7371-4544-b34e-455c0cce9a30
Norway,TT4G35D,1,1,Agree,3,gpt-5,fd508d72-b058-4875-891e-99f298df24ae
Norway,TT4G35A,1,1,Agree,3,gpt-5,d160d188-6fa7-455e-9fc3-fedaad4799d6
Norway,TT4G35B,1,1,Agree,3,gpt-5,fec0d598-03eb-4f01-9123-a32e9bf4ebb6
Norway,TT4G35I,1,1,Agree,3,gpt-5,1c0d0d3b-ab1c-4525-b0e3-530c1989744b
Norway,TT4G35C,1,1,Agree,3,gpt-5,1c53f090-3e1a-46f7-b7f8-3b0159f9c048
Norway,TT4G35G,1,1,Strongly agree,4,gpt-5,82201f72-df5f-4286-a730-6d84d4ee1dab
Norway,TT4G35E,1,1,Agree,3,gpt-5,2085e323-aa92-4a32-88ed-809135cab697
Norway,TT4G35J,1,1,Disagree,2,gpt-5,c2a7695f-3913-4f42-bac5-18f91878d331
Poland,TT4G35A,1,1,Agree,3,gpt-5,1f053bae-00ef-41b3-a745-44b03a68f85b
Poland,TT4G35C,1,1,Agree,3,gpt-5,e8fc1193-cd53-4bda-aeab-d616532e81c2
Poland,TT4G35G,1,1,Strongly agree,4,gpt-5,c5a74e87-64ee-415a-9e88-7b2c2fb7775a
Poland,TT4G35I,1,1,Agree,3,gpt-5,95d2841c-dc13-4128-bac6-b73f00fc63f0
Poland,TT4G35B,1,1,Agree,3,gpt-5,d6bd203f-8598-42d8-bdbb-d4c20a801598
Poland,TT4G35F,1,1,Strongly agree,4,gpt-5,f249619b-fefc-41b3-9a9a-95dc9bb5114e
Poland,TT4G35E,1,1,Agree,3,gpt-5,e0e6dea2-7df4-44dc-a75e-0319d89a5b54
Poland,TT4G35H,1,1,Agree,3,gpt-5,7632438a-b736-4521-8472-a8c4e0a0ff50
Poland,TT4G35J,1,1,Disagree,2,gpt-5,b66cb9cb-a7ba-4874-9c8d-2f4a6fe4580c
Poland,TT4G35D,1,1,Agree,3,gpt-5,4dc0583d-5f24-47cd-ad37-733bf01fb024
Portugal,TT4G35H,1,1,Agree,3,gpt-5,bde1067c-9a06-41de-9e2b-ab2074334be0
Portugal,TT4G35G,1,1,Strongly agree,4,gpt-5,12762ef4-842a-4125-80c3-33916213a006
Portugal,TT4G35F,1,1,Strongly agree,4,gpt-5,bf39c531-cb1b-40e1-9d10-942d494f2483
Portugal,TT4G35A,1,1,Agree,3,gpt-5,010711da-0b92-494e-a97a-9002b2ac64a7
Portugal,TT4G35C,1,1,Agree,3,gpt-5,8c1f3cc1-9625-413b-8ac1-e3db3aa24a49
Portugal,TT4G35I,1,1,Agree,3,gpt-5,21975315-1e17-45ce-b9b1-266b30a17350
Portugal,TT4G35D,1,1,Agree,3,gpt-5,3a30a3f0-e661-4fb2-9b92-0d3b1d5bbd82
Portugal,TT4G35B,1,1,Agree,3,gpt-5,19f39731-ad08-4bd9-90cf-9cdc320eb86f
Portugal,TT4G35E,1,1,Agree,3,gpt-5,237557d4-224a-4a25-a08d-c11c40439b35
Portugal,TT4G35J,1,1,Disagree,2,gpt-5,0f68b81d-5be9-4fd4-9103-d05591263178
Romania,TT4G35A,1,1,Agree,3,gpt-5,dacaae12-eeac-4c32-a428-b45bd3664869
Romania,TT4G35B,1,1,Agree,3,gpt-5,4469659b-1996-4020-af8d-b71eea764f81
Romania,TT4G35H,1,1,Agree,3,gpt-5,5160b5c0-c66d-47cc-b6d0-c43c17b89a36
Romania,TT4G35F,1,1,Strongly agree,4,gpt-5,89da8351-bb39-4b23-94b8-d050f39022c1
Romania,TT4G35G,1,1,Strongly agree,4,gpt-5,4c9ba8b1-e941-4894-85c3-173f140ebe41
Romania,TT4G35J,1,1,Disagree,2,gpt-5,c82e4258-c18f-4231-8f7f-6d46b64e78ca
Romania,TT4G35C,1,1,Agree,3,gpt-5,da12b6b5-0786-4fac-98dd-8d24a2a04488
Romania,TT4G35I,1,1,Agree,3,gpt-5,250eeb58-879e-4d71-b979-67702d3008d9
Romania,TT4G35D,1,1,Agree,3,gpt-5,3fb17774-3b9f-4747-a1d5-bb89fff2d0cc
Romania,TT4G35E,1,1,Agree,3,gpt-5,54f90e50-c71a-41fa-867f-09b64ac535e2
Singapore,TT4G35C,1,1,Agree,3,gpt-5,0d1d8ff8-1202-4d52-baff-1d756a93ac01
Singapore,TT4G35B,1,1,Agree,3,gpt-5,a3beb524-4bbd-4c7d-8efc-14159b35f4f5
Singapore,TT4G35H,1,1,Agree,3,gpt-5,cdbe3c93-d604-4ec9-8afd-bcfb7d931332
Singapore,TT4G35J,1,1,Disagree,2,gpt-5,b8a891b1-799a-4a20-99e1-4392da28e00f
Singapore,TT4G35G,1,1,Strongly agree,4,gpt-5,afe3fb69-9840-40b5-aa00-16da12ef3944
Singapore,TT4G35D,1,1,Agree,3,gpt-5,bfda6d38-897d-414e-b8a5-65e79e25c53c
Singapore,TT4G35I,1,1,Agree,3,gpt-5,f91284b4-d8d5-4094-851e-21ef303e96d8
Singapore,TT4G35A,1,1,Agree,3,gpt-5,b7fc51b0-8432-4eff-a0f0-728978024a9c
Singapore,TT4G35E,1,1,Agree,3,gpt-5,b758eb8b-a81b-49b1-92d3-edd16ed0e779
Singapore,TT4G35F,1,1,Agree,3,gpt-5,6c950b7d-695f-45e6-8bac-f09f39a096c1
Serbia,TT4G35I,1,1,Agree,3,gpt-5,1de65c6b-8874-4f85-9056-e6f2d2e162f3
Serbia,TT4G35A,1,1,Agree,3,gpt-5,ecd30406-79dc-493c-b68d-d53a968eb361
Serbia,TT4G35E,1,1,Agree,3,gpt-5,86403d59-4b67-42bf-8a83-9b8c63b1bb71
Serbia,TT4G35H,1,1,Agree,3,gpt-5,76842f02-d652-4e37-9c2e-b075187fd2b0
Serbia,TT4G35G,1,1,Agree,3,gpt-5,383a1dd5-6ed9-4957-aa40-f6bb27d645ae
Serbia,TT4G35C,1,1,Agree,3,gpt-5,9a6f0d9f-702d-4870-9fda-f046b39a0a95
Serbia,TT4G35F,1,1,Strongly agree,4,gpt-5,7ff1899d-26e2-4928-ab86-a1aae0fc341b
Serbia,TT4G35D,1,1,Agree,3,gpt-5,11b7a273-c400-4457-a908-aa69b022a752
Serbia,TT4G35J,1,1,Disagree,2,gpt-5,0f384844-e3eb-49ee-a30c-6215d1f2c222
Serbia,TT4G35B,1,1,Agree,3,gpt-5,a2bf0620-d0eb-4fc9-a7dd-a62a1a71c4fd
Slovak Republic,TT4G35D,1,1,Agree,3,gpt-5,26af2d6d-dc08-49c4-8b8a-8ee83dcada85
Slovak Republic,TT4G35E,1,1,Agree,3,gpt-5,94d54cad-f2c7-4e9c-b90f-c3b3fb92a452
Slovak Republic,TT4G35A,1,1,Agree,3,gpt-5,f63d12cc-010f-421e-9272-d52de1174333
Slovak Republic,TT4G35B,1,1,Agree,3,gpt-5,c1dda678-01d3-45dc-9d50-902fb9d3a71d
Slovak Republic,TT4G35F,1,1,Strongly agree,4,gpt-5,141296fe-21fc-4617-a6fd-8bb9f65ca8e1
Slovak Republic,TT4G35C,1,1,Agree,3,gpt-5,978046a2-410a-496b-94af-f8af4cfef8ab
Slovak Republic,TT4G35I,1,1,Agree,3,gpt-5,79705873-970b-4066-9984-2576e9e32aa5
Slovak Republic,TT4G35J,1,1,Disagree,2,gpt-5,ddf1a9d7-1c61-4b8e-9200-186f753b11e5
Slovak Republic,TT4G35G,1,1,Strongly agree,4,gpt-5,b14c595e-00e8-4da4-9325-7e716ee7c932
Slovak Republic,TT4G35H,1,1,Agree,3,gpt-5,431ac1a6-9f1d-4cfb-b8aa-d08ef8cbe05a
Sweden,TT4G35A,1,1,Agree,3,gpt-5,4f526d93-108d-453e-a006-44401dd250ff
Sweden,TT4G35G,1,1,Strongly agree,4,gpt-5,a1df93bf-eb57-48fb-8d37-93efc55e2bf6
